image_path,articleType,group
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/105592.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/121814.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/172727.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/057152.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/126840.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/006419.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/085672.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/175894.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/062024.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/135158.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/105960.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/076506.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/153948.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/191376.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/176576.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033194.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/137490.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/170394.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/135961.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/105949.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164901.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/156993.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/084422.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027127.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/007087.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/119155.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/006130.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/118521.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/079926.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/145941.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/060998.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027367.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/037050.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164856.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/181275.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/035542.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/094943.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/191570.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/069449.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/149308.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/138797.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/085021.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/168743.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/040346.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/003259.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/080246.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/009395.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/099070.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/139862.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/173818.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/081335.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/114257.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/161617.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/071349.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/062434.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/014542.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/060522.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/159000.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/035430.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/173454.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015253.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/046300.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/027703.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/138411.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/115228.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/054667.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/015073.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033010.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/007082.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/004077.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/051147.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/156538.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/002773.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/072477.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/115346.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/043906.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/023271.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/125616.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/071430.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184566.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/160869.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/113304.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/158791.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/114330.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/149280.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/030717.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/116119.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/172317.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/045912.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/049954.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/147676.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/033261.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/106708.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/132179.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/136329.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/136438.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/138328.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/116769.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/067033.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/132896.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/101012.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/164532.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/070087.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/145895.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/108999.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/148723.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/120067.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/170013.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/008320.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/131447.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/006821.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/059646.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/095608.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/069055.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/056380.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/129096.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/114643.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/088152.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/081354.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/119014.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/041855.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/126779.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039048.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/108565.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/050903.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/130505.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039046.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/059959.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/133674.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/120617.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/050146.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/083709.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/009492.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/067071.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/181220.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/019426.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/171586.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/025003.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/041093.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/030188.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/150276.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/039738.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/191144.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/085983.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/021322.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/071202.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/167935.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/121375.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/141199.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/154776.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/131039.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184332.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/142343.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/046154.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/129293.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/086366.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/097685.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/184560.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/092276.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/170506.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/187563.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/067355.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/152846.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/107415.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/005487.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/009287.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/056570.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/061118.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/081991.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/121887.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/084487.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/025507.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/088406.jpg,Dresses,Clothing
/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/DeepFashion2/deepfashion2_original_images/train/image/175283.jpg,Dresses,Clothing
