filename,group,subcategory,split,filepath
151825.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/151825.jpg
117052.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/117052.jpg
151410.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/151410.jpg
017101.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/017101.jpg
071743.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/071743.jpg
142372.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/142372.jpg
047336.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/047336.jpg
019930.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/019930.jpg
067769.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/067769.jpg
078973.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/078973.jpg
162373.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/162373.jpg
014712.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/014712.jpg
101350.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/101350.jpg
084783.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/084783.jpg
007673.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/007673.jpg
156850.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/156850.jpg
008624.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/008624.jpg
022962.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/022962.jpg
122132.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/122132.jpg
015472.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/015472.jpg
106020.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/106020.jpg
032346.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/032346.jpg
188385.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/188385.jpg
112855.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/112855.jpg
015934.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/015934.jpg
064267.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/064267.jpg
130577.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/130577.jpg
131197.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/131197.jpg
084056.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/084056.jpg
082000.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/082000.jpg
162838.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/162838.jpg
006144.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/006144.jpg
170879.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/170879.jpg
025095.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/025095.jpg
072290.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/072290.jpg
026407.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/026407.jpg
106927.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/106927.jpg
035757.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/035757.jpg
106705.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/106705.jpg
000776.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/000776.jpg
182252.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/182252.jpg
188658.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/188658.jpg
116229.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/116229.jpg
103164.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/103164.jpg
061935.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/061935.jpg
190605.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/190605.jpg
004763.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/004763.jpg
171306.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/171306.jpg
144893.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/144893.jpg
028486.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/028486.jpg
155324.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/155324.jpg
058023.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/058023.jpg
141202.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/141202.jpg
182570.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/182570.jpg
177507.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/177507.jpg
041141.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/041141.jpg
078558.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/078558.jpg
013171.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/013171.jpg
093419.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/093419.jpg
105304.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/105304.jpg
124806.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/124806.jpg
138953.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/138953.jpg
063090.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/063090.jpg
165423.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/165423.jpg
021000.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/021000.jpg
133814.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/133814.jpg
120412.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/120412.jpg
083357.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/083357.jpg
038265.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/038265.jpg
064888.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/064888.jpg
066908.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/066908.jpg
153062.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/153062.jpg
107238.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/107238.jpg
086407.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/086407.jpg
172462.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/172462.jpg
163694.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/163694.jpg
051681.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/051681.jpg
115365.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/115365.jpg
014619.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/014619.jpg
109261.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/109261.jpg
005461.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/005461.jpg
003418.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/003418.jpg
183855.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/183855.jpg
119790.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/119790.jpg
188576.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/188576.jpg
018853.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/018853.jpg
018862.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/018862.jpg
168036.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/168036.jpg
002020.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/002020.jpg
064890.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/064890.jpg
120414.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/120414.jpg
165204.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/165204.jpg
038267.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/038267.jpg
041846.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/041846.jpg
040131.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/040131.jpg
168572.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/168572.jpg
158353.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/158353.jpg
180132.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/180132.jpg
010390.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/010390.jpg
191535.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/191535.jpg
009435.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/009435.jpg
190152.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/190152.jpg
183922.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/183922.jpg
036691.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/036691.jpg
050913.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/050913.jpg
144113.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/144113.jpg
135648.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/135648.jpg
137000.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/137000.jpg
074651.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/074651.jpg
145239.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/145239.jpg
090816.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/090816.jpg
123610.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/123610.jpg
049705.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/049705.jpg
077510.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/077510.jpg
010228.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/010228.jpg
146800.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/146800.jpg
038442.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/038442.jpg
153065.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/153065.jpg
166979.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/166979.jpg
063192.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/063192.jpg
180371.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/180371.jpg
071330.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/071330.jpg
018645.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/018645.jpg
029420.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/029420.jpg
018898.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/018898.jpg
000999.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/000999.jpg
124582.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/124582.jpg
067386.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/067386.jpg
008447.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/008447.jpg
172951.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/172951.jpg
179699.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/179699.jpg
061170.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/061170.jpg
012835.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/012835.jpg
057821.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/057821.jpg
013952.jpg,Clothing,short sleeve dress,validation,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/validation/image/013952.jpg
076745.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/076745.jpg
054118.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/054118.jpg
109303.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/109303.jpg
161993.jpg,Clothing,short sleeve dress,train,/Users/hossein/Desktop/School/deep_learning_TDIS22/hierarchical-image-classification/data/fashion_dataset/DeepFashion2/deepfashion2_original_images/train/image/161993.jpg
